decidim.debates.admin.debates.create.success,decidim.debates.admin.debates.create.success,Debate successfully created.,Debatte erfolgreich erstellt.,
decidim.debates.admin.debates.destroy.success,decidim.debates.admin.debates.destroy.success,Debate successfully deleted.,Debatte erfolgreich gelöscht.,
decidim.debates.admin.debates.edit.title,decidim.debates.admin.debates.edit.title,Edit debate,Debatte bearbeiten,
decidim.debates.admin.debates.edit.update,decidim.debates.admin.debates.edit.update,Update debate,Debatte aktualisiert,
decidim.debates.admin.debates.index.title,decidim.debates.admin.debates.index.title,Debates,Debatten,
decidim.debates.admin.debates.new.create,decidim.debates.admin.debates.new.create,Create debate,Debatte erstellt,
decidim.debates.admin.debates.new.title,decidim.debates.admin.debates.new.title,New debate,Neue Debatte,
decidim.debates.admin.debates.update.invalid,decidim.debates.admin.debates.update.invalid,There was a problem updating this debate.,Bei der Aktualisierung dieser Debatte ist ein Problem aufgetreten.,
decidim.debates.admin.debates.update.success,decidim.debates.admin.debates.update.success,Debate successfully updated.,Debatte erfolgreich aktualisiert.,
decidim.debates.admin.models.debate.name,decidim.debates.admin.models.debate.name,Debate,Debatte,
decidim.debates.admin_log.debate.close,decidim.debates.admin_log.debate.close,%{user_name} closed the %{resource_name} debate on the %{space_name} space,%{user_name} hat die %{resource_name} Debatte im %{space_name} Bereich beendet,
decidim.debates.admin_log.debate.create,decidim.debates.admin_log.debate.create,%{user_name} created the %{resource_name} debate on the %{space_name} space,%{user_name} hat die %{resource_name} Debatte im %{space_name} Bereich beendet,
decidim.debates.admin_log.debate.update,decidim.debates.admin_log.debate.update,%{user_name} updated the %{resource_name} debate on the %{space_name} space,%{user_name} hat die %{resource_name} Debatte im %{space_name} Bereich aktualisiert,
decidim.debates.debates.close.invalid,decidim.debates.debates.close.invalid,There was a problem closing the debate.,Beim Beenden der Debatte ist ein Problem aufgetreten.,
decidim.debates.debates.close.success,decidim.debates.debates.close.success,Debate successfully closed.,Debatte erfolgreich beendet.,
decidim.debates.debates.close_debate_modal.close,decidim.debates.debates.close_debate_modal.close,Close,Schließen,
decidim.debates.debates.close_debate_modal.description,decidim.debates.debates.close_debate_modal.description,What is the summary or conclusion of this debate?,Wie lautet die Zusammenfassung oder Schlussfolgerung dieser Debatte?,
decidim.debates.debates.close_debate_modal.send,decidim.debates.debates.close_debate_modal.send,Close debate,Debatte schließen,
decidim.debates.debates.closed,decidim.debates.debates.closed,Closed,Beendet,
decidim.debates.debates.count.debates_count.one,decidim.debates.debates.count.debates_count.one,%{count} debate,%{count} Debatte,
decidim.debates.debates.count.debates_count.other,decidim.debates.debates.count.debates_count.other,%{count} debates,%{count} Debatten,
decidim.debates.debates.create.invalid,decidim.debates.debates.create.invalid,There was a problem creating the debate.,Beim Erstellen der Debatte ist ein Problem aufgetreten.,
decidim.debates.debates.create.success,decidim.debates.debates.create.success,Debate successfully created.,Debatte erfolgreich erstellt.,
decidim.debates.debates.debate.participate,decidim.debates.debates.debate.participate,Participate,Teilnehmen,
decidim.debates.debates.edit.back,decidim.debates.debates.edit.back,Back,Zurück,
decidim.debates.debates.edit.save,decidim.debates.debates.edit.save,Save changes,Änderungen speichern,
decidim.debates.debates.edit.title,decidim.debates.debates.edit.title,Edit debate,Debatte bearbeiten,
decidim.debates.debates.filters.all,decidim.debates.debates.filters.all,All,Alle,
decidim.debates.debates.filters.category,decidim.debates.debates.filters.category,Category,Kategorie,
decidim.debates.debates.filters.category_prompt,decidim.debates.debates.filters.category_prompt,Select a category,Eine Kategorie auswählen,
decidim.debates.debates.filters.citizens,decidim.debates.debates.filters.citizens,Citizens,Bürger,
decidim.debates.debates.filters.official,decidim.debates.debates.filters.official,Official,Offiziell,
decidim.debates.debates.filters.origin,decidim.debates.debates.filters.origin,Origin,Ursprung,
decidim.debates.debates.filters.search,decidim.debates.debates.filters.search,Search,Suche,
decidim.debates.debates.filters_small_view.close_modal,decidim.debates.debates.filters_small_view.close_modal,Close modal,Fenster schließen,
decidim.debates.debates.filters_small_view.filter,decidim.debates.debates.filters_small_view.filter,Filter,Filter,
decidim.debates.debates.filters_small_view.filter_by,decidim.debates.debates.filters_small_view.filter_by,Filter by,Filtern nach,
decidim.debates.debates.filters_small_view.unfold,decidim.debates.debates.filters_small_view.unfold,Unfold,Aufklappen,
decidim.debates.debates.form.select_a_category,decidim.debates.debates.form.select_a_category,Please select a category,Bitte wählen Sie eine Kategorie aus,
decidim.debates.debates.index.new_debate,decidim.debates.debates.index.new_debate,New debate,Neue Debatte,
decidim.debates.debates.new.back,decidim.debates.debates.new.back,Back,Zurück,
decidim.debates.debates.new.create,decidim.debates.debates.new.create,Create,Erstellen,
decidim.debates.debates.new.title,decidim.debates.debates.new.title,New debate,Neue Debatte,
decidim.debates.debates.show.back,decidim.debates.debates.show.back,Back to list,Zurück zur Liste,
decidim.debates.debates.show.close_debate,decidim.debates.debates.show.close_debate,Close debate,Debatte schließen,
decidim.debates.debates.show.date,decidim.debates.debates.show.date,Date,Datum,
decidim.debates.debates.show.debate_closed,decidim.debates.debates.show.debate_closed,Closed,Beendet,
decidim.debates.debates.show.debate_conclusions_are,decidim.debates.debates.show.debate_conclusions_are,The debate was closed on %{date} with these conclusions:,Die Debatte wurde am %{date} mit diesen Schlussfolgerungen beendet:,
decidim.debates.debates.show.edit_conclusions,decidim.debates.debates.show.edit_conclusions,Edit conclusions,Schlussfolgerungen bearbeiten,
decidim.debates.debates.show.edit_debate,decidim.debates.debates.show.edit_debate,Edit debate,Debatte bearbeiten,
decidim.debates.debates.show.groups_count,decidim.debates.debates.show.groups_count,Groups,Gruppen,
decidim.debates.debates.show.last_comment_by,decidim.debates.debates.show.last_comment_by,Last comment by,Letzter Kommentar von,
decidim.debates.debates.show.no_comments_yet,decidim.debates.debates.show.no_comments_yet,No comments yet,Noch keine Kommentare,
decidim.debates.debates.show.participants_count,decidim.debates.debates.show.participants_count,Participants,Teilnehmer,
decidim.debates.debates.update.invalid,decidim.debates.debates.update.invalid,There was a problem updating the debate.,Bei der Aktualisierung der Debatte ist ein Problem aufgetreten.,
decidim.debates.debates.update.success,decidim.debates.debates.update.success,Debate successfully updated.,Debatte erfolgreich aktualisiert.,
decidim.debates.debates.versions.debates.back_to_resource,decidim.debates.debates.versions.debates.back_to_resource,Go back to debate,Zurück zur Debatte,
decidim.debates.debates.versions.index.title,decidim.debates.debates.versions.index.title,Versions,Versionen,
decidim.debates.debates.versions_list.back_to_resource,decidim.debates.debates.versions_list.back_to_resource,Go back to debate,Zurück zur Debatte,
decidim.debates.last_activity.new_debate_at_html,decidim.debates.last_activity.new_debate_at_html,<span>New debate at %{link}</span>,<span>Neue Debatte unter %{link}</span>,
decidim.debates.models.debate.fields.end_time,decidim.debates.models.debate.fields.end_time,End date,Enddatum,
decidim.debates.models.debate.fields.official_debate,decidim.debates.models.debate.fields.official_debate,Official debate,Offizielle Debatte,
decidim.debates.models.debate.fields.start_time,decidim.debates.models.debate.fields.start_time,Start date,Anfangsdatum,
decidim.debates.models.debate.fields.title,decidim.debates.models.debate.fields.title,Title,Titel,
decidim.events.debates.create_debate_event.space_followers.email_intro,decidim.events.debates.create_debate_event.space_followers.email_intro,"Hi,
A new debate ""%{resource_title}"" has been created on the %{space_title} participatory space, check it out and contribute:","Guten Tag,
eine neue Debatte ""%{resource_title}"" wurde im %{space_title} Beteiligungsbereich geschaffen, schauen Sie sich das an und tragen Sie dazu bei:",
decidim.events.debates.create_debate_event.space_followers.email_outro,decidim.events.debates.create_debate_event.space_followers.email_outro,You have received this notification because you are following the %{space_title} participatory space. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie dem %{space_title} Beteiligungsbereich folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.debates.create_debate_event.space_followers.email_subject,decidim.events.debates.create_debate_event.space_followers.email_subject,"New debate ""%{resource_title}"" on %{space_title}","Neue Debatte ""%{resource_title}"" in %{space_title}",
decidim.events.debates.create_debate_event.space_followers.notification_title,decidim.events.debates.create_debate_event.space_followers.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> debate was created on <a href=""%{space_path}"">%{space_title}</a>.","Die <a href=""%{resource_path}"">%{resource_title}</a> Debatte wurde erstellt unter <a href=""%{space_path}"">%{space_title}</a>.",
decidim.events.debates.create_debate_event.user_followers.email_intro,decidim.events.debates.create_debate_event.user_followers.email_intro,"Hi,
%{author_name} %{author_nickname}, who you are following, has created a new debate ""%{resource_title}"". Check it out and contribute:","Guten Tag,
%{author_name} %{author_nickname}, dem Sie folgen, hat eine neue Debatte ""%{resource_title}"" erstellt. Überprüfen Sie sie und tragen Sie bei:",
decidim.events.debates.create_debate_event.user_followers.email_outro,decidim.events.debates.create_debate_event.user_followers.email_outro,You have received this notification because you are following %{author_nickname}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie %{author_nickname} folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.debates.create_debate_event.user_followers.email_subject,decidim.events.debates.create_debate_event.user_followers.email_subject,"New debate ""%{resource_title}"" by %{author_nickname}","Neue Debatte ""%{resource_title}"" von %{author_nickname}",
decidim.events.debates.create_debate_event.user_followers.notification_title,decidim.events.debates.create_debate_event.user_followers.notification_title,"<a href=""%{author_path}"">%{author_name} %{author_nickname}</a> created the <a href=""%{resource_path}"">%{resource_title}</a> debate.","<a href=""%{author_path}"">%{author_name} %{author_nickname}</a> hat die <a href=""%{resource_path}"">%{resource_title}</a> Debatte erstellt.",
decidim.events.debates.creation_disabled.email_intro,decidim.events.debates.creation_disabled.email_intro,Debate creation is no longer active in %{participatory_space_title}. You can still participate in open debates from this page:,Die Debattenerstellung in %{participatory_space_title} ist nicht mehr aktiv. Von dieser Seite aus können Sie weiterhin an offenen Debatten teilnehmen:,
decidim.events.debates.creation_disabled.email_outro,decidim.events.debates.creation_disabled.email_outro,You have received this notification because you are following %{participatory_space_title}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.debates.creation_disabled.email_subject,decidim.events.debates.creation_disabled.email_subject,Debate creation disabled in %{participatory_space_title},Debattenerstellung deaktiviert in %{participatory_space_title},
decidim.events.debates.creation_disabled.notification_title,decidim.events.debates.creation_disabled.notification_title,"Debate creation is now disabled in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a>","Die Debattenerstellung in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> ist jetzt deaktiviert",
decidim.events.debates.creation_enabled.email_intro,decidim.events.debates.creation_enabled.email_intro,You can now start new debates in %{participatory_space_title}! Start participating in this page:,Sie können jetzt neue Debatten in %{participatory_space_title} beginnen! Beginnen Sie mit der Teilnahme auf dieser Seite:,
decidim.events.debates.creation_enabled.email_outro,decidim.events.debates.creation_enabled.email_outro,You have received this notification because you are following %{participatory_space_title}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.debates.creation_enabled.email_subject,decidim.events.debates.creation_enabled.email_subject,Debates now available in %{participatory_space_title},Debatten jetzt verfügbar in %{participatory_space_title},
decidim.events.debates.creation_enabled.notification_title,decidim.events.debates.creation_enabled.notification_title,"You can now start <a href=""%{resource_path}"">new debates</a> in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a>","Sie können jetzt <a href=""%{resource_path}"">neue Debatten</a> in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> beginnen",
decidim.events.debates.debate_closed.email_intro,decidim.events.debates.debate_closed.email_intro,"The ""%{resource_title}"" debate was closed. You can read the conclusions from its page:","Die ""%{resource_title}"" Debatte wurde beendet. Sie können die Schlussfolgerungen auf der Seite lesen:",
decidim.events.debates.debate_closed.email_outro,decidim.events.debates.debate_closed.email_outro,"You have received this notification because you are following the ""%{resource_title}"" debate. You can unfollow it from the previous link.","Sie haben diese Benachrichtigung erhalten, weil Sie der ""%{resource_title}"" Debatte folgen. Sie können sich über den vorstehenden Link abmelden.",
decidim.events.debates.debate_closed.email_subject,decidim.events.debates.debate_closed.email_subject,"The ""%{resource_title}"" debate was closed","Die ""%{resource_title}"" Debatte wurde beendet",
decidim.events.debates.debate_closed.notification_title,decidim.events.debates.debate_closed.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> debate was closed.","Die <a href=""%{resource_path}"">%{resource_title}</a> Debatte wurde beendet.",
decidim.gamification.badges.commented_debates.conditions,decidim.gamification.badges.commented_debates.conditions,Choose an open debate to take part in,Wählen Sie eine offene Debatte zur Teilnahme aus,
decidim.gamification.badges.commented_debates.description,decidim.gamification.badges.commented_debates.description,This badge is granted when you actively participate in the different debates by leaving your comments.,"Dieses Abzeichen wird Ihnen verliehen, wenn Sie sich aktiv an den verschiedenen Debatten beteiligen und Kommentare hinterlassen.",
decidim.gamification.badges.commented_debates.description_another,decidim.gamification.badges.commented_debates.description_another,This participant has taken part in %{score} debates.,Dieser Teilnehmer hat an %{score} Debatten teilgenommen.,
decidim.gamification.badges.commented_debates.description_own,decidim.gamification.badges.commented_debates.description_own,You have participated in %{score} debates.,Sie haben an %{score} Debatten teilgenommen.,
decidim.gamification.badges.commented_debates.name,decidim.gamification.badges.commented_debates.name,Debates,Debatten,
decidim.gamification.badges.commented_debates.next_level_in,decidim.gamification.badges.commented_debates.next_level_in,Participate in %{score} more debates to reach the next level!,"Beteiligen Sie sich noch an % Debatten, um das nächste Niveau zu erreichen!",
decidim.gamification.badges.commented_debates.unearned_another,decidim.gamification.badges.commented_debates.unearned_another,This participant has not yet taken part in any debate.,Dieser Teilnehmer hat noch an keiner Debatte teilgenommen.,
decidim.gamification.badges.commented_debates.unearned_own,decidim.gamification.badges.commented_debates.unearned_own,You haven't participated in any debates yet.,Sie haben noch an keiner Debatte teilgenommen.,
decidim.metrics.debates.description,decidim.metrics.debates.description,Number of debates created,Anzahl der erstellten Debatten,
decidim.metrics.debates.object,decidim.metrics.debates.object,debates,Debatten,
decidim.metrics.debates.title,decidim.metrics.debates.title,Debates,Debatten,
