decidim.components.meetings.settings.global.announcement,decidim.components.meetings.settings.global.announcement,Announcement,Bekanntmachung,
decidim.components.meetings.settings.global.comments_enabled,decidim.components.meetings.settings.global.comments_enabled,Comments enabled,Kommentare aktiviert,
decidim.components.meetings.settings.global.comments_max_length,decidim.components.meetings.settings.global.comments_max_length,Comments max length (Leave 0 for default value),Maximale Länge des Kommentars (0 als Standardwert unverändert lassen),
decidim.components.meetings.settings.global.creation_enabled_for_participants,decidim.components.meetings.settings.global.creation_enabled_for_participants,Participants can create meetings,Teilnehmer können Sitzungen erstellen,
decidim.components.meetings.settings.global.default_registration_terms,decidim.components.meetings.settings.global.default_registration_terms,Default registration terms,Standardanmeldungsbedingungen,
decidim.components.meetings.settings.global.enable_pads_creation,decidim.components.meetings.settings.global.enable_pads_creation,Enable pads creation,Erstellung von Blöcken aktivieren,
decidim.components.meetings.settings.global.resources_permissions_enabled,decidim.components.meetings.settings.global.resources_permissions_enabled,Actions permissions can be set for each meeting,Aktionsautorisierungen können für jede Sitzung festgelegt werden,
decidim.components.meetings.settings.step.announcement,decidim.components.meetings.settings.step.announcement,Announcement,Bekanntmachung,
decidim.components.meetings.settings.step.comments_blocked,decidim.components.meetings.settings.step.comments_blocked,Comments blocked,Kommentare deaktiviert,
decidim.components.meetings.settings.step.creation_enabled_for_participants,decidim.components.meetings.settings.step.creation_enabled_for_participants,Meeting creation by participants enabled,Sitzungserstellung durch Teilnehmer aktiviert,
decidim.components.meetings.settings.step.creation_enabled_for_user_groups,decidim.components.meetings.settings.step.creation_enabled_for_user_groups,Meeting creation by user groups enabled,Sitzungserstellung durch Benutzergruppen aktiviert,
decidim.events.meetings.meeting_closed.affected_user.email_intro,decidim.events.meetings.meeting_closed.affected_user.email_intro,"Your meeting ""%{resource_title}"" was closed. You can read the conclusions from its page:","Ihre Sitzung ""%{resource_title}"" wurde beendet. Sie können die Schlussfolgerungen auf der Seite lesen:",
decidim.events.meetings.meeting_closed.affected_user.email_outro,decidim.events.meetings.meeting_closed.affected_user.email_outro,"You have received this notification because you organized the ""%{resource_title}"" meeting.","Sie haben diese Benachrichtigung erhalten, weil Sie die ""%{resource_title}"" Sitzung organisieren.",
decidim.events.meetings.meeting_closed.affected_user.email_subject,decidim.events.meetings.meeting_closed.affected_user.email_subject,"The ""%{resource_title}"" meeting was closed","Die ""%{resource_title}""-Sitzung wurde beendet",
decidim.events.meetings.meeting_closed.affected_user.notification_title,decidim.events.meetings.meeting_closed.affected_user.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> meeting was closed.","Die <a href=""%{resource_path}"">%{resource_title}</a>-Sitzung wurde beendet.",
decidim.events.meetings.meeting_closed.follower.email_intro,decidim.events.meetings.meeting_closed.follower.email_intro,"The ""%{resource_title}"" meeting was closed. You can read the conclusions from its page:","Die ""%{resource_title}"" Sitzung wurde beendet. Sie können die Schlussfolgerungen auf der Seite lesen:",
decidim.events.meetings.meeting_closed.follower.email_outro,decidim.events.meetings.meeting_closed.follower.email_outro,"You have received this notification because you are following the ""%{resource_title}"" meeting. You can unfollow it from the previous link.","Sie haben diese Benachrichtigung erhalten, weil Sie der ""%{resource_title}"" Sitzung folgen. Sie können sich über den vorstehenden Link abmelden.",
decidim.events.meetings.meeting_closed.follower.email_subject,decidim.events.meetings.meeting_closed.follower.email_subject,"The ""%{resource_title}"" meeting was closed","Die ""%{resource_title}""-Sitzung wurde beendet",
decidim.events.meetings.meeting_closed.follower.notification_title,decidim.events.meetings.meeting_closed.follower.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> meeting was closed.","Die <a href=""%{resource_path}"">%{resource_title}</a> Sitzung wurde beendet.",
decidim.events.meetings.meeting_created.email_intro,decidim.events.meetings.meeting_created.email_intro,"The meeting ""%{resource_title}"" has been added to ""%{participatory_space_title}"" that you are following.","Die Sitzung ""%{resource_title}"" wurde ""%{participatory_space_title}"" hinzugefügt, dem Sie folgen.",
decidim.events.meetings.meeting_created.email_outro,decidim.events.meetings.meeting_created.email_outro,"You have received this notification because you are following ""%{participatory_space_title}"". You can unfollow it from the previous link.","Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Sie können sich über den vorstehenden Link abmelden.",
decidim.events.meetings.meeting_created.email_subject,decidim.events.meetings.meeting_created.email_subject,New meeting added to %{participatory_space_title},Neue Sitzung %{participatory_space_title} hinzugefügt,
decidim.events.meetings.meeting_created.notification_title,decidim.events.meetings.meeting_created.notification_title,"The meeting <a href=""%{resource_path}"">%{resource_title}</a> has been added to %{participatory_space_title}","Die Sitzung <a href=""%{resource_path}"">%{resource_title}</a> wurde %{participatory_space_title} hinzugefügt",
decidim.events.meetings.meeting_registration_confirmed.notification_title,decidim.events.meetings.meeting_registration_confirmed.notification_title,"Your registration for the meeting <a href=""%{resource_url}"">%{resource_title}</a> has been confirmed. Your registration code is %{registration_code}.","Ihre Anmeldung für die Sitzung <a href=""%{resource_url}"">%{resource_title}</a> wurde bestätigt. Ihr Anmeldungscode ist %{registration_code}.",
decidim.events.meetings.meeting_registrations_over_percentage.email_intro,decidim.events.meetings.meeting_registrations_over_percentage.email_intro,"The allocated slots for the ""%{resource_title}"" meeting are over %{percentage}%.","Die zugewiesenen Slots für die ""%{resource_title}"" Sitzung liegen bei über %{percentage}%.",
decidim.events.meetings.meeting_registrations_over_percentage.email_outro,decidim.events.meetings.meeting_registrations_over_percentage.email_outro,You have received this notification because you are an admin of the meeting's participatory space.,"Sie haben diese Benachrichtigung erhalten, weil Sie ein Administrator im Beteiligungsbereich der Sitzung sind.",
decidim.events.meetings.meeting_registrations_over_percentage.email_subject,decidim.events.meetings.meeting_registrations_over_percentage.email_subject,"The allocated slots for the ""%{resource_title}"" meeting are over %{percentage}%","Die zugewiesenen Slots für die ""%{resource_title}"" liegen bei über %{percentage}%",
decidim.events.meetings.meeting_registrations_over_percentage.notification_title,decidim.events.meetings.meeting_registrations_over_percentage.notification_title,"The allocated slots for the <a href=""%{resource_path}"">%{resource_title}</a> meeting are over %{percentage}%.","Die zugewiesenen Slots für die <a href=""%{resource_path}"">%{resource_title}</a> Sitzung liegen bei über %{percentage}%.",
decidim.events.meetings.meeting_updated.email_intro,decidim.events.meetings.meeting_updated.email_intro,"The ""%{resource_title}"" meeting was updated. You can read the new version from its page:","Die ""%{resource_title}"" Sitzung wurde aktualisiert. Sie können die neue Version auf ihrer Seite lesen:",
decidim.events.meetings.meeting_updated.email_outro,decidim.events.meetings.meeting_updated.email_outro,"You have received this notification because you are following the ""%{resource_title}"" meeting. You can unfollow it from the previous link.","Sie haben diese Benachrichtigung erhalten, weil Sie der ""%{resource_title}"" Sitzung folgen. Sie können sich über den vorstehenden Link abmelden.",
decidim.events.meetings.meeting_updated.email_subject,decidim.events.meetings.meeting_updated.email_subject,"The ""%{resource_title}"" meeting was updated","Die ""%{resource_title}"" Sitzung wurde aktualisiert",
decidim.events.meetings.meeting_updated.notification_title,decidim.events.meetings.meeting_updated.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> meeting was updated.","Die <a href=""%{resource_path}"">%{resource_title}</a> Sitzung wurde aktualisiert.",
decidim.events.meetings.registration_code_validated.email_intro,decidim.events.meetings.registration_code_validated.email_intro,"Your registration code ""%{registration_code}"" for the ""%{resource_title}"" meeting has been validated.","Ihr Anmeldungscode ""%{registration_code}"" für die Sitzung ""%{resource_title}"" wurde validiert.",
decidim.events.meetings.registration_code_validated.email_outro,decidim.events.meetings.registration_code_validated.email_outro,"You have received this notification because your registration code for the ""%{resource_title}"" meeting has been validated.","Sie haben diese Benachrichtigung erhalten, weil Ihr Anmeldungscode für die ""%{resource_title}"" Sitzung validiert wurde.",
decidim.events.meetings.registration_code_validated.email_subject,decidim.events.meetings.registration_code_validated.email_subject,"Your registration code ""%{registration_code}"" for the ""%{resource_title}"" meeting has been validated","Ihr Anmeldungscode ""%{registration_code}"" für die Sitzung ""%{resource_title}"" wurde validiert",
decidim.events.meetings.registration_code_validated.notification_title,decidim.events.meetings.registration_code_validated.notification_title,"Your registration code ""%{registration_code}"" for the <a href=""%{resource_path}"">%{resource_title}</a> meeting has been validated.","Ihr Anmeldungscode ""%{registration_code}"" für die Sitzung <a href=""%{resource_path}"">%{resource_title}</a> wurde validiert.",
decidim.events.meetings.registrations_enabled.email_intro,decidim.events.meetings.registrations_enabled.email_intro,"The ""%{resource_title}"" meeting has enabled registrations. You can register yourself on its page:","Für die ""%{resource_title}"" Sitzung wurden die Anmeldungen aktiviert. Sie können sich auf ihrer Seite anmelden:",
decidim.events.meetings.registrations_enabled.email_outro,decidim.events.meetings.registrations_enabled.email_outro,"You have received this notification because you are following the ""%{resource_title}"" meeting. You can unfollow it from the previous link.","Sie haben diese Benachrichtigung erhalten, weil Sie der ""%{resource_title}"" Sitzung folgen. Sie können sich über den vorstehenden Link abmelden.",
decidim.events.meetings.registrations_enabled.email_subject,decidim.events.meetings.registrations_enabled.email_subject,"The ""%{resource_title}"" meeting has enabled registrations.","Für die ""%{resource_title}"" Sitzung wurden die Anmeldungen aktiviert.",
decidim.events.meetings.registrations_enabled.notification_title,decidim.events.meetings.registrations_enabled.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> meeting has enabled registrations.","Die Anmeldungen für die <a href=""%{resource_path}"">%{resource_title}</a> Sitzung sind aktiviert.",
decidim.events.meetings.upcoming_meeting.email_intro,decidim.events.meetings.upcoming_meeting.email_intro,"The ""%{resource_title}"" meeting will start in less than 48h.","Die ""%{resource_title}"" Sitzung beginnt in weniger als 48 h.",
decidim.events.meetings.upcoming_meeting.email_outro,decidim.events.meetings.upcoming_meeting.email_outro,"You have received this notification because you are following the ""%{resource_title}"" meeting. You can unfollow it from the previous link.","Sie haben diese Benachrichtigung erhalten, weil Sie der ""%{resource_title}"" Sitzung folgen. Sie können sich über den vorstehenden Link abmelden.",
decidim.events.meetings.upcoming_meeting.email_subject,decidim.events.meetings.upcoming_meeting.email_subject,"The ""%{resource_title}"" meeting will start in less than 48h.","Die ""%{resource_title}"" Sitzung beginnt in weniger als 48 h.",
decidim.events.meetings.upcoming_meeting.notification_title,decidim.events.meetings.upcoming_meeting.notification_title,"The <a href=""%{resource_path}"">%{resource_title}</a> meeting will start in less than 48h.","Die <a href=""%{resource_path}"">%{resource_title}</a> Sitzung beginnt in weniger als 48 h.",
decidim.gamification.badges.attended_meetings.conditions,decidim.gamification.badges.attended_meetings.conditions,Register for the meetings you want to attend,"Melden Sie sich für die Sitzungen an, an denen Sie teilnehmen möchten",
decidim.gamification.badges.attended_meetings.description,decidim.gamification.badges.attended_meetings.description,This badge is granted when you attend several face-to-face meetings.,"Dieses Abzeichen wird verliehen, wenn Sie an mehreren persönlichen Sitzungen teilnehmen.",
decidim.gamification.badges.attended_meetings.description_another,decidim.gamification.badges.attended_meetings.description_another,This participant has attended %{score} meetings.,Dieser Teilnehmer hat %{score} Sitzungen besucht.,
decidim.gamification.badges.attended_meetings.description_own,decidim.gamification.badges.attended_meetings.description_own,You have attended %{score} meetings.,Sie haben %{score} Sitzungen besucht.,
decidim.gamification.badges.attended_meetings.name,decidim.gamification.badges.attended_meetings.name,Attended meetings,Besuchte Sitzungen,
decidim.gamification.badges.attended_meetings.next_level_in,decidim.gamification.badges.attended_meetings.next_level_in,Attend %{score} more meetings to reach the next level!,"Besuchen Sie %{score} Sitzung mehr, um das nächste Niveau zu erreichen!",
decidim.gamification.badges.attended_meetings.unearned_another,decidim.gamification.badges.attended_meetings.unearned_another,This participant hasn't attended any meeting yet.,Dieser Teilnehmer hat bisher noch an keiner Sitzung teilgenommen.,
decidim.gamification.badges.attended_meetings.unearned_own,decidim.gamification.badges.attended_meetings.unearned_own,You haven't attended any meeting yet.,Sie haben noch an keiner Sitzung teilgenommen.,
decidim.meetings.actions.agenda,decidim.meetings.actions.agenda,Agenda,Tagesordnung,
decidim.meetings.actions.attachment_collections,decidim.meetings.actions.attachment_collections,Folders,Ordner,
decidim.meetings.actions.attachments,decidim.meetings.actions.attachments,Attachments,Anlagen,
decidim.meetings.actions.close,decidim.meetings.actions.close,Close,Schließen,
decidim.meetings.actions.confirm_destroy,decidim.meetings.actions.confirm_destroy,Are you sure you want to delete this meeting?,"Sind Sie sicher, dass Sie diese Sitzung löschen möchten?",
decidim.meetings.actions.destroy,decidim.meetings.actions.destroy,Delete,Löschen,
decidim.meetings.actions.edit,decidim.meetings.actions.edit,Edit,Bearbeiten,
decidim.meetings.actions.invalid_destroy.proposals_count.one,decidim.meetings.actions.invalid_destroy.proposals_count.one,The meeting cannot be destroyed because it has %{count} proposal associated to it:,"Die Sitzung kann nicht gelöscht werden, weil %{count} Vorschlag damit verbunden ist:",
decidim.meetings.actions.invalid_destroy.proposals_count.other,decidim.meetings.actions.invalid_destroy.proposals_count.other,The meeting cannot be destroyed because it has %{count} proposals associated to it:,"Die Sitzung kann nicht gelöscht werden, weil %{count} Vorschläge damit verbunden sind:",
decidim.meetings.actions.minutes,decidim.meetings.actions.minutes,Minutes,Protokoll,
decidim.meetings.actions.new,decidim.meetings.actions.new,New meeting,Neue Sitzung,
decidim.meetings.actions.preview,decidim.meetings.actions.preview,Preview,Vorschau,
decidim.meetings.actions.registrations,decidim.meetings.actions.registrations,Registrations,Anmeldungen,
decidim.meetings.actions.title,decidim.meetings.actions.title,Actions,Aktionen,
decidim.meetings.admin.agenda.agenda_item.add_agenda_item_child,decidim.meetings.admin.agenda.agenda_item.add_agenda_item_child,Add agenda sub-item,Unterpunkt der Tagesordnung hinzufügen,
decidim.meetings.admin.agenda.agenda_item.agenda_item,decidim.meetings.admin.agenda.agenda_item.agenda_item,Agenda Item,Tagesordnungspunkt,
decidim.meetings.admin.agenda.agenda_item.agenda_item_children,decidim.meetings.admin.agenda.agenda_item.agenda_item_children,Agenda sub-items,Unterpunkte der Tagesordnung,
decidim.meetings.admin.agenda.agenda_item.down,decidim.meetings.admin.agenda.agenda_item.down,Down,Herunter,
decidim.meetings.admin.agenda.agenda_item.remove,decidim.meetings.admin.agenda.agenda_item.remove,Remove,Entfernen,
decidim.meetings.admin.agenda.agenda_item.up,decidim.meetings.admin.agenda.agenda_item.up,Up,Hoch,
decidim.meetings.admin.agenda.agenda_item_child.agenda_item_child,decidim.meetings.admin.agenda.agenda_item_child.agenda_item_child,Agenda sub-item,Unterpunkt der Tagesordnung,
decidim.meetings.admin.agenda.agenda_item_child.down,decidim.meetings.admin.agenda.agenda_item_child.down,Down,Herunter,
decidim.meetings.admin.agenda.agenda_item_child.remove,decidim.meetings.admin.agenda.agenda_item_child.remove,Remove,Entfernen,
decidim.meetings.admin.agenda.agenda_item_child.up,decidim.meetings.admin.agenda.agenda_item_child.up,Up,Hoch,
decidim.meetings.admin.agenda.create.invalid,decidim.meetings.admin.agenda.create.invalid,There was a problem creating this agenda,Beim Erstellen dieser Tagesordnung ist ein Problem aufgetreten,
decidim.meetings.admin.agenda.create.success,decidim.meetings.admin.agenda.create.success,Agenda successfully created,Tagesordnung erfolgreich erstellt,
decidim.meetings.admin.agenda.edit.title,decidim.meetings.admin.agenda.edit.title,Edit agenda,Tagesordnung bearbeiten,
decidim.meetings.admin.agenda.edit.update,decidim.meetings.admin.agenda.edit.update,Update,Aktualisieren,
decidim.meetings.admin.agenda.form.add_agenda_item,decidim.meetings.admin.agenda.form.add_agenda_item,Add agenda item,Tagesordnungspunkt hinzufügen,
decidim.meetings.admin.agenda.form.agenda_items,decidim.meetings.admin.agenda.form.agenda_items,Agenda items,Tagesordnungspunkte,
decidim.meetings.admin.agenda.form.end_date,decidim.meetings.admin.agenda.form.end_date,End date,Enddatum,
decidim.meetings.admin.agenda.form.start_date,decidim.meetings.admin.agenda.form.start_date,Start date,Anfangsdatum,
decidim.meetings.admin.agenda.new.create,decidim.meetings.admin.agenda.new.create,Create,Erstellen,
decidim.meetings.admin.agenda.new.title,decidim.meetings.admin.agenda.new.title,New agenda,Neue Tagesordnung,
decidim.meetings.admin.agenda.update.invalid,decidim.meetings.admin.agenda.update.invalid,There was a problem updating this agenda,Bei der Aktualisierung dieser Tagesordnung ist ein Problem aufgetreten,
decidim.meetings.admin.agenda.update.success,decidim.meetings.admin.agenda.update.success,Agenda successfully updated,Tagesordnung erfolgreich aktualisiert,
decidim.meetings.admin.exports.meetings,decidim.meetings.admin.exports.meetings,Meetings,Sitzungen,
decidim.meetings.admin.exports.registrations,decidim.meetings.admin.exports.registrations,Registrations,Anmeldungen,
decidim.meetings.admin.invite_join_meeting_mailer.invite.decline,decidim.meetings.admin.invite_join_meeting_mailer.invite.decline,Decline invitation,Einladung ablehnen,
decidim.meetings.admin.invite_join_meeting_mailer.invite.invited_you_to_join_a_meeting,decidim.meetings.admin.invite_join_meeting_mailer.invite.invited_you_to_join_a_meeting,%{invited_by} has invited you to join a meeting at %{application}. You can decline or accept it through the links below.,%{invited_by} hat Sie zu einer Sitzung auf %{application} eingeladen. Sie können diese über die untenstehenden Links ablehnen oder annehmen.,
decidim.meetings.admin.invite_join_meeting_mailer.invite.join,decidim.meetings.admin.invite_join_meeting_mailer.invite.join,Join meeting '%{meeting_title}',Nehmen Sie an ‘%{meeting_title}‘ teil,
decidim.meetings.admin.invites.create.error,decidim.meetings.admin.invites.create.error,There was a problem inviting the participant to join the meeting.,Bei der Einladung dieses Teilnehmers zur Sitzung ist ein Problem aufgetreten.,
decidim.meetings.admin.invites.create.success,decidim.meetings.admin.invites.create.success,Participant successfully invited to join the meeting.,Teilnehmer erfolgreich zur Teilnahme an der Sitzung eingeladen.,
decidim.meetings.admin.invites.form.attendee_type,decidim.meetings.admin.invites.form.attendee_type,Attendee type,Art von Teilnehmer,
decidim.meetings.admin.invites.form.existing_user,decidim.meetings.admin.invites.form.existing_user,Existing participant,Bestehender Teilnehmer,
decidim.meetings.admin.invites.form.invite,decidim.meetings.admin.invites.form.invite,Invite,Einladen,
decidim.meetings.admin.invites.form.invite_explanation,decidim.meetings.admin.invites.form.invite_explanation,The participant will be invited to join the meeting and to the organization as well.,Der Teilnehmer wird zur Teilnahme an der Sitzung sowie zur Organisation eingeladen.,
decidim.meetings.admin.invites.form.non_user,decidim.meetings.admin.invites.form.non_user,Non existing participant,Nichtbestehender Teilnehmer,
decidim.meetings.admin.invites.form.select_user,decidim.meetings.admin.invites.form.select_user,Select participant,Teilnehmer auswählen,
decidim.meetings.admin.invites.index.filter.accepted,decidim.meetings.admin.invites.index.filter.accepted,Accepted,Angenommen,
decidim.meetings.admin.invites.index.filter.all,decidim.meetings.admin.invites.index.filter.all,All,Alle,
decidim.meetings.admin.invites.index.filter.rejected,decidim.meetings.admin.invites.index.filter.rejected,Rejected,Abgelehnt,
decidim.meetings.admin.invites.index.filter.sent,decidim.meetings.admin.invites.index.filter.sent,Sent,Gesendet,
decidim.meetings.admin.invites.index.filter_by,decidim.meetings.admin.invites.index.filter_by,Filter by,Filtern nach,
decidim.meetings.admin.invites.index.invite_attendee,decidim.meetings.admin.invites.index.invite_attendee,Invite attendee,Teilnehmer einladen,
decidim.meetings.admin.invites.index.invites,decidim.meetings.admin.invites.index.invites,Invites,Lädt ein,
decidim.meetings.admin.invites.index.registrations_disabled,decidim.meetings.admin.invites.index.registrations_disabled,You can't invite an attendee because the registrations are disabled.,"Sie können keinen Teilnehmer einladen, da die Anmeldungen deaktiviert sind.",
decidim.meetings.admin.invites.index.search,decidim.meetings.admin.invites.index.search,Search,Suche,
decidim.meetings.admin.meeting_closes.edit.close,decidim.meetings.admin.meeting_closes.edit.close,Close,Schließen,
decidim.meetings.admin.meeting_closes.edit.title,decidim.meetings.admin.meeting_closes.edit.title,Close meeting,Sitzung beenden,
decidim.meetings.admin.meetings.close.invalid,decidim.meetings.admin.meetings.close.invalid,There was a problem closing this meeting,Beim Beenden der Sitzung ist ein Problem aufgetreten,
decidim.meetings.admin.meetings.close.success,decidim.meetings.admin.meetings.close.success,Meeting successfully closed,Sitzung erfolgreich beendet,
decidim.meetings.admin.meetings.create.invalid,decidim.meetings.admin.meetings.create.invalid,There was a problem creating this meeting,Bei der Erstellung dieser Sitzung ist ein Problem aufgetreten.,
decidim.meetings.admin.meetings.create.success,decidim.meetings.admin.meetings.create.success,Meeting successfully created,Sitzung erfolgreich erstellt,
decidim.meetings.admin.meetings.destroy.invalid.proposals_count.one,decidim.meetings.admin.meetings.destroy.invalid.proposals_count.one,The meeting cannot be destroyed because it has %{count} proposal associated to it,"Die Sitzung kann nicht gelöscht werden, weil %{count} Vorschlag damit verbunden ist",
decidim.meetings.admin.meetings.destroy.invalid.proposals_count.other,decidim.meetings.admin.meetings.destroy.invalid.proposals_count.other,The meeting cannot be destroyed because it has %{count} proposals associated to it,"Die Sitzung kann nicht gelöscht werden, weil %{count} Vorschläge damit verbunden sind",
decidim.meetings.admin.meetings.destroy.success,decidim.meetings.admin.meetings.destroy.success,Meeting successfully deleted,Sitzung erfolgreich gelöscht,
decidim.meetings.admin.meetings.edit.update,decidim.meetings.admin.meetings.edit.update,Update,Aktualisieren,
decidim.meetings.admin.meetings.form.address_help,decidim.meetings.admin.meetings.form.address_help,Address: used by Geocoder to find the location,"Anschrift: wird vom Geocoder verwendet, um den Standort zu finden",
decidim.meetings.admin.meetings.form.location_help,decidim.meetings.admin.meetings.form.location_help,Location: message directed to the users implying the spot to meet at,Treffpunkt: an die Benutzer gerichtete Nachricht mit dem Treffpunkt,
