decidim.system.organizations.omniauth_settings.decidim.client_secret,decidim.system.organizations.omniauth_settings.decidim.client_secret,Client secret,Kunden-Geheimnis,
decidim.system.organizations.omniauth_settings.decidim.site_url,decidim.system.organizations.omniauth_settings.decidim.site_url,Site URL,URL der Site,
decidim.system.organizations.omniauth_settings.enabled,decidim.system.organizations.omniauth_settings.enabled,Enabled,Aktiviert,
decidim.system.organizations.omniauth_settings.enabled_by_default,decidim.system.organizations.omniauth_settings.enabled_by_default,This provider is enabled by default. It can be edited but not disabled.,"Dieser Anbieter ist standardmäßig aktiviert. Er kann bearbeitet, aber nicht deaktiviert werden.",
decidim.system.organizations.omniauth_settings.facebook.app_id,decidim.system.organizations.omniauth_settings.facebook.app_id,App ID,Anwendungs-ID,
decidim.system.organizations.omniauth_settings.facebook.app_secret,decidim.system.organizations.omniauth_settings.facebook.app_secret,App secret,Anwendung geheim,
decidim.system.organizations.omniauth_settings.google_oauth2.client_id,decidim.system.organizations.omniauth_settings.google_oauth2.client_id,Client ID,Kunden-ID,
decidim.system.organizations.omniauth_settings.google_oauth2.client_secret,decidim.system.organizations.omniauth_settings.google_oauth2.client_secret,Client secret,Kunden-Geheimnis,
decidim.system.organizations.omniauth_settings.icon,decidim.system.organizations.omniauth_settings.icon,Icon,Symbol,
decidim.system.organizations.omniauth_settings.icon_path,decidim.system.organizations.omniauth_settings.icon_path,Icon path,Symbol-Pfad,
decidim.system.organizations.omniauth_settings.twitter.api_key,decidim.system.organizations.omniauth_settings.twitter.api_key,API key,API-Schlüssel,
decidim.system.organizations.omniauth_settings.twitter.api_secret,decidim.system.organizations.omniauth_settings.twitter.api_secret,API secret,API geheim,
decidim.system.organizations.smtp_settings.instructions.from_label,decidim.system.organizations.smtp_settings.instructions.from_label,"Email sender will be: ""your-organization-name <your-organization@your-provider.org>"". Leave blank to use the 'from_email' as label","Der Absender der E-Mail lautet: ""Ihr Organisations-Name <your-organization@your-provider.org>"". Lassen Sie das Feld leer, um 'from_email' als Label zu verwenden",
decidim.system.organizations.smtp_settings.placeholder.from_email,decidim.system.organizations.smtp_settings.placeholder.from_email,your-organization@your-provider.org,your-organization@your-provider.org,
decidim.system.organizations.smtp_settings.placeholder.from_label,decidim.system.organizations.smtp_settings.placeholder.from_label,your-organization-name,your-organization-name,
decidim.system.organizations.update.error,decidim.system.organizations.update.error,There was a problem updating this organization.,Bei der Aktualisierung dieser Organisation ist ein Problem aufgetreten.,
decidim.system.organizations.update.success,decidim.system.organizations.update.success,Organization successfully updated.,Organisation erfolgreich aktualisiert,
decidim.system.organizations.users_registration_mode.disabled,decidim.system.organizations.users_registration_mode.disabled,Access only can be done with external accounts,Der Zugriff kann nur mit externen Konten erfolgen,
decidim.system.organizations.users_registration_mode.enabled,decidim.system.organizations.users_registration_mode.enabled,Allow participants to register and login,"Erlauben Sie es den Teilnehmern, sich anzumelden und einzuloggen",
decidim.system.organizations.users_registration_mode.existing,decidim.system.organizations.users_registration_mode.existing,"Don't allow participants to register, but allow existing participants to login","Erlauben Sie es den Teilnehmern nicht, sich anzumelden, aber erlauben Sie es bestehenden Teilnehmern, sich einzuloggen",
decidim.system.shared.notices.no_organization_warning_html,decidim.system.shared.notices.no_organization_warning_html,You must create an organization to get started. Make sure you read %{guide} before proceeding.,"Sie müssen eine Organisation anlegen, um beginnen zu können. Stellen Sie sicher, dass Sie %{guide} lesen, bevor Sie fortfahren.",
decidim.system.shared.notices.our_getting_started_guide,decidim.system.shared.notices.our_getting_started_guide,our getting started guide,Unser Leitfaden für den Einstieg,
decidim.system.titles.dashboard,decidim.system.titles.dashboard,Dashboard,Dashboard,
