decidim.admin.menu.participatory_process_groups,decidim.admin.menu.participatory_process_groups,Process groups,Prozessgruppen,
decidim.admin.menu.participatory_processes,decidim.admin.menu.participatory_processes,Processes,Prozesse,
decidim.admin.menu.participatory_processes_submenu.attachment_collections,decidim.admin.menu.participatory_processes_submenu.attachment_collections,Folders,Ordner,
decidim.admin.menu.participatory_processes_submenu.attachment_files,decidim.admin.menu.participatory_processes_submenu.attachment_files,Files,Dateien,
decidim.admin.menu.participatory_processes_submenu.attachments,decidim.admin.menu.participatory_processes_submenu.attachments,Attachments,Anlagen,
decidim.admin.menu.participatory_processes_submenu.categories,decidim.admin.menu.participatory_processes_submenu.categories,Categories,Kategorien,
decidim.admin.menu.participatory_processes_submenu.components,decidim.admin.menu.participatory_processes_submenu.components,Components,Komponenten,
decidim.admin.menu.participatory_processes_submenu.info,decidim.admin.menu.participatory_processes_submenu.info,Info,Infos,
decidim.admin.menu.participatory_processes_submenu.moderations,decidim.admin.menu.participatory_processes_submenu.moderations,Moderations,Moderationen,
decidim.admin.menu.participatory_processes_submenu.private_users,decidim.admin.menu.participatory_processes_submenu.private_users,Private participants,Private Teilnehmer,
decidim.admin.menu.participatory_processes_submenu.process_admins,decidim.admin.menu.participatory_processes_submenu.process_admins,Process admins,Prozess-Administratoren,
decidim.admin.menu.participatory_processes_submenu.steps,decidim.admin.menu.participatory_processes_submenu.steps,Phases,Phasen,
decidim.admin.models.participatory_process.fields.created_at,decidim.admin.models.participatory_process.fields.created_at,Created at,Erstellt am,
decidim.admin.models.participatory_process.fields.private,decidim.admin.models.participatory_process.fields.private,Private,Privat,
decidim.admin.models.participatory_process.fields.promoted,decidim.admin.models.participatory_process.fields.promoted,Highlighted,Hervorgehoben,
decidim.admin.models.participatory_process.fields.published,decidim.admin.models.participatory_process.fields.published,Published,Veröffentlicht,
decidim.admin.models.participatory_process.fields.title,decidim.admin.models.participatory_process.fields.title,Title,Titel,
decidim.admin.models.participatory_process.name,decidim.admin.models.participatory_process.name,Participatory process,Beteiligungsprozesse,
decidim.admin.models.participatory_process_group.fields.name,decidim.admin.models.participatory_process_group.fields.name,Name,Name,
decidim.admin.models.participatory_process_group.name,decidim.admin.models.participatory_process_group.name,Process group,Prozessgruppe,
decidim.admin.models.participatory_process_step.fields.end_date,decidim.admin.models.participatory_process_step.fields.end_date,End date,Enddatum,
decidim.admin.models.participatory_process_step.fields.start_date,decidim.admin.models.participatory_process_step.fields.start_date,Start date,Anfangsdatum,
decidim.admin.models.participatory_process_step.fields.title,decidim.admin.models.participatory_process_step.fields.title,Title,Titel,
decidim.admin.models.participatory_process_step.name,decidim.admin.models.participatory_process_step.name,Participatory process phase,Beteiligungsprozessphase,
decidim.admin.models.participatory_process_user_role.fields.email,decidim.admin.models.participatory_process_user_role.fields.email,Email,E-Mail,
decidim.admin.models.participatory_process_user_role.fields.name,decidim.admin.models.participatory_process_user_role.fields.name,Name,Name,
decidim.admin.models.participatory_process_user_role.fields.role,decidim.admin.models.participatory_process_user_role.fields.role,Role,Rolle,
decidim.admin.models.participatory_process_user_role.name,decidim.admin.models.participatory_process_user_role.name,Participatory process admin,Administrator Beteiligungsprozess,
decidim.admin.models.participatory_process_user_role.roles.admin,decidim.admin.models.participatory_process_user_role.roles.admin,Administrator,Administrator,
decidim.admin.models.participatory_process_user_role.roles.collaborator,decidim.admin.models.participatory_process_user_role.roles.collaborator,Collaborator,Mitarbeiter,
decidim.admin.models.participatory_process_user_role.roles.moderator,decidim.admin.models.participatory_process_user_role.roles.moderator,Moderator,Moderator,
decidim.admin.models.participatory_process_user_role.roles.valuator,decidim.admin.models.participatory_process_user_role.roles.valuator,Valuator,Bewerter,
decidim.admin.models.user.fields.invitation_accepted_at,decidim.admin.models.user.fields.invitation_accepted_at,Invitation accepted at,Einladung angenommen am,
decidim.admin.models.user.fields.invitation_sent_at,decidim.admin.models.user.fields.invitation_sent_at,Invitation sent at,Einladung versendet am,
decidim.admin.participatory_process_copies.new.copy,decidim.admin.participatory_process_copies.new.copy,Copy,Kopie,
decidim.admin.participatory_process_copies.new.select,decidim.admin.participatory_process_copies.new.select,Select which data you would like to duplicate,"Wählen Sie aus, welche Daten Sie duplizieren möchten",
decidim.admin.participatory_process_copies.new.title,decidim.admin.participatory_process_copies.new.title,Duplicate participatory process,Duplizieren Beteiligungsprozess,
decidim.admin.participatory_process_groups.destroy.error,decidim.admin.participatory_process_groups.destroy.error,There was an error while destroying the Participatory process group.,Beim Löschen der Beteiligungsprozessgruppe ist ein Fehler aufgetreten.,
decidim.admin.participatory_process_groups.destroy.success,decidim.admin.participatory_process_groups.destroy.success,Participatory process group successfully deleted.,Beteiligungsprozessgruppe erfolgreich gelöscht.,
decidim.admin.participatory_process_groups.edit.title,decidim.admin.participatory_process_groups.edit.title,Edit process group,Prozessgruppe bearbeiten,
decidim.admin.participatory_process_groups.edit.update,decidim.admin.participatory_process_groups.edit.update,Update,Aktualisieren,
decidim.admin.participatory_process_groups.new.create,decidim.admin.participatory_process_groups.new.create,Create,Erstellen,
decidim.admin.participatory_process_groups.new.title,decidim.admin.participatory_process_groups.new.title,New process group,Neue Prozessgruppe,
decidim.admin.participatory_process_groups.update.error,decidim.admin.participatory_process_groups.update.error,There was a problem updating this participatory process group.,Beim Aktualisieren dieser Beteiligungsprozessgruppe ist ein Problem aufgetreten.,
decidim.admin.participatory_process_groups.update.success,decidim.admin.participatory_process_groups.update.success,Participatory process group successfully updated.,Beteiligungsprozessgruppe erfolgreich aktualisiert.,
decidim.admin.participatory_process_imports.create.error,decidim.admin.participatory_process_imports.create.error,There was a problem importing this participatory process.,Beim Import dieses Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_process_imports.create.success,decidim.admin.participatory_process_imports.create.success,Participatory process successfully imported.,Beteiligungsprozess erfolgreich importiert.,
decidim.admin.participatory_process_imports.new.import,decidim.admin.participatory_process_imports.new.import,Import,Import,
decidim.admin.participatory_process_imports.new.select,decidim.admin.participatory_process_imports.new.select,Select which data you would like to import,"Wählen Sie aus, welche Daten Sie importieren möchten",
decidim.admin.participatory_process_imports.new.title,decidim.admin.participatory_process_imports.new.title,Import participatory process,Beteiligungsprozess importiert,
decidim.admin.participatory_process_publications.create.error,decidim.admin.participatory_process_publications.create.error,There was a problem publishing this participatory process.,Beim Veröffentlichen dieses Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_process_publications.create.success,decidim.admin.participatory_process_publications.create.success,Participatory process successfully published.,Beteiligungsprozess erfolgreich veröffentlicht.,
decidim.admin.participatory_process_publications.destroy.error,decidim.admin.participatory_process_publications.destroy.error,There was a problem unpublishing this participatory process.,Die Veröffentlichung dieses Beteiligungsprozesses konnte nicht rückgängig gemacht werden.,
decidim.admin.participatory_process_publications.destroy.success,decidim.admin.participatory_process_publications.destroy.success,Participatory process successfully unpublished.,Die Veröffentlichung des Beteiligungsprozesses erfolgreich rückgängig gemacht.,
decidim.admin.participatory_process_step_activations.create.error,decidim.admin.participatory_process_step_activations.create.error,There was a problem activating this participatory process phase.,Beim Aktivieren dieses Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_process_step_activations.create.success,decidim.admin.participatory_process_step_activations.create.success,Participatory process phase successfully activated.,Beteiligungsprozessphase erfolgreich aktiviert.,
decidim.admin.participatory_process_steps.create.error,decidim.admin.participatory_process_steps.create.error,There was a problem creating a new participatory process phase.,Bei der Erstellung einer neuen Beteiligungsprozessphase ist ein Problem aufgetreten.,
decidim.admin.participatory_process_steps.create.success,decidim.admin.participatory_process_steps.create.success,Participatory process phase successfully created.,Beteiligungsprozessphase erfolgreich erstellt.,
decidim.admin.participatory_process_steps.default_title,decidim.admin.participatory_process_steps.default_title,Introduction,Einführung,
decidim.admin.participatory_process_steps.destroy.error.active_step,decidim.admin.participatory_process_steps.destroy.error.active_step,Can't delete the active phase.,Die aktive Phase kann nicht gelöscht werden.,
decidim.admin.participatory_process_steps.destroy.error.last_step,decidim.admin.participatory_process_steps.destroy.error.last_step,Can't delete the last phase of a process.,Die letzte Phase eines Prozesses kann nicht gelöscht werden.,
decidim.admin.participatory_process_steps.destroy.success,decidim.admin.participatory_process_steps.destroy.success,Participatory process phase successfully deleted.,Beteiligungsprozessphase erfolgreich gelöscht.,
decidim.admin.participatory_process_steps.edit.title,decidim.admin.participatory_process_steps.edit.title,Edit participatory process phase,Beteiligungsprozessphase bearbeiten,
decidim.admin.participatory_process_steps.edit.update,decidim.admin.participatory_process_steps.edit.update,Update,Aktualisieren,
decidim.admin.participatory_process_steps.index.steps_title,decidim.admin.participatory_process_steps.index.steps_title,Phases,Phasen,
decidim.admin.participatory_process_steps.new.create,decidim.admin.participatory_process_steps.new.create,Create,Erstellen,
decidim.admin.participatory_process_steps.new.title,decidim.admin.participatory_process_steps.new.title,New participatory process phase,Neue Beteiligungsprozessphase,
decidim.admin.participatory_process_steps.ordering.error,decidim.admin.participatory_process_steps.ordering.error,There was a problem in reordering these phases of the participatory process.,Bei der Neuordnung dieser Phasen des Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_process_steps.update.error,decidim.admin.participatory_process_steps.update.error,There was a problem updating this phase of the participatory process.,Bei der Aktualisierung dieses Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_process_steps.update.success,decidim.admin.participatory_process_steps.update.success,Participatory phase successfully updated.,Beteiligungsprozess erfolgreich aktualisiert.,
decidim.admin.participatory_process_user_roles.create.error,decidim.admin.participatory_process_user_roles.create.error,There was a problem adding a participant for this participatory process.,Beim Hinzufügen eines Teilnehmers für diesen Beteiligungsprozess ist ein Problem aufgetreten.,
decidim.admin.participatory_process_user_roles.create.success,decidim.admin.participatory_process_user_roles.create.success,Admin successfully added to this participatory process.,Administrator zu diesem Beteiligungsprozess erfolgreich hinzugefügt.,
decidim.admin.participatory_process_user_roles.destroy.success,decidim.admin.participatory_process_user_roles.destroy.success,Admin successfully removed from this participatory process.,Administrator aus diesem Beteiligungsprozess erfolgreich entfernt.,
decidim.admin.participatory_process_user_roles.edit.title,decidim.admin.participatory_process_user_roles.edit.title,Update participatory process admin,Administrator des Beteiligungsprozesses aktualisieren,
decidim.admin.participatory_process_user_roles.edit.update,decidim.admin.participatory_process_user_roles.edit.update,Update,Aktualisieren,
decidim.admin.participatory_process_user_roles.index.process_admins_title,decidim.admin.participatory_process_user_roles.index.process_admins_title,Participatory process admins,Administratoren von Beteiligungsprozessen,
decidim.admin.participatory_process_user_roles.new.create,decidim.admin.participatory_process_user_roles.new.create,Create,Erstellen,
decidim.admin.participatory_process_user_roles.new.title,decidim.admin.participatory_process_user_roles.new.title,New participatory process admin,Administrator neuer Beteiligungsprozess,
decidim.admin.participatory_process_user_roles.update.error,decidim.admin.participatory_process_user_roles.update.error,There was a problem updating an admin for this participatory process.,Beim Aktualisieren eines Administrators für diesen Beteiligungsprozess ist ein Problem aufgetreten.,
decidim.admin.participatory_process_user_roles.update.success,decidim.admin.participatory_process_user_roles.update.success,Admin successfully updated for this participatory process.,Administrator für diesen Beteiligungsprozess erfolgreich aktualisiert.,
decidim.admin.participatory_processes.create.error,decidim.admin.participatory_processes.create.error,There was a problem creating a new participatory process.,Bei der Erstellung eines neuen Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_processes.create.success,decidim.admin.participatory_processes.create.success,Participatory process successfully created. Configure now its phases.,Beteiligungsprozess erfolgreich erstellt. Konfigurieren Sie jetzt seine Phasen.,
decidim.admin.participatory_processes.edit.update,decidim.admin.participatory_processes.edit.update,Update,Aktualisieren,
decidim.admin.participatory_processes.index.not_published,decidim.admin.participatory_processes.index.not_published,Not published,Nicht veröffentlicht,
decidim.admin.participatory_processes.index.private,decidim.admin.participatory_processes.index.private,Private,Privat,
decidim.admin.participatory_processes.index.public,decidim.admin.participatory_processes.index.public,Public,Öffentlich,
decidim.admin.participatory_processes.index.published,decidim.admin.participatory_processes.index.published,Published,Veröffentlicht,
decidim.admin.participatory_processes.new.create,decidim.admin.participatory_processes.new.create,Create,Erstellen,
decidim.admin.participatory_processes.new.title,decidim.admin.participatory_processes.new.title,New participatory process,Neuer Beteiligungsprozess,
decidim.admin.participatory_processes.update.error,decidim.admin.participatory_processes.update.error,There was a problem updating this participatory process.,Bei der Aktualisierung dieses Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_processes.update.success,decidim.admin.participatory_processes.update.success,Participatory process successfully updated.,Beteiligungsprozess erfolgreich aktualisiert.,
decidim.admin.participatory_processes_copies.create.error,decidim.admin.participatory_processes_copies.create.error,There was a problem duplicating this participatory process.,Beim Duplizieren dieses Beteiligungsprozesses ist ein Problem aufgetreten.,
decidim.admin.participatory_processes_copies.create.success,decidim.admin.participatory_processes_copies.create.success,Participatory process successfully duplicated.,Beteiligungsprozess erfolgreich dupliziert.,
decidim.admin.participatory_processes_group.create.error,decidim.admin.participatory_processes_group.create.error,There was a problem creating a new participatory process group.,Bei der Erstellung einer neuen Beteiligungsprozessgruppe ist ein Problem aufgetreten.,
decidim.admin.participatory_processes_group.create.success,decidim.admin.participatory_processes_group.create.success,Participatory process group successfully created.,Beteiligungsprozessgruppe erfolgreich erstellt.,
decidim.admin.titles.participatory_process_groups,decidim.admin.titles.participatory_process_groups,Participatory process groups,Beteiligungsprozessgruppen,
decidim.admin.titles.participatory_processes,decidim.admin.titles.participatory_processes,Participatory processes,Beteiligungsprozesse,
decidim.admin.users.resend_invitation.error,decidim.admin.users.resend_invitation.error,There was a problem resending the invitation.,Beim erneuten Versenden der Einladung ist ein Problem aufgetreten.,
decidim.admin.users.resend_invitation.success,decidim.admin.users.resend_invitation.success,Invitation successfully resent.,Einladung erfolgreich erneut versendet.,
decidim.admin_log.participatory_process.create,decidim.admin_log.participatory_process.create,%{user_name} created the %{resource_name} participatory process,%{user_name} hat den %{resource_name} Beteiligungsprozess erstellt,
decidim.admin_log.participatory_process.publish,decidim.admin_log.participatory_process.publish,%{user_name} published the %{resource_name} participatory process,%{user_name} hat den %{resource_name} Beteiligungsprozess veröffentlicht,
decidim.admin_log.participatory_process.unpublish,decidim.admin_log.participatory_process.unpublish,%{user_name} unpublished the %{resource_name} participatory process,%{user_name} hat die Veröffentlichung des Beteiligungsprozesses %{resource_name} rückgängig gemacht.,
decidim.admin_log.participatory_process.update,decidim.admin_log.participatory_process.update,%{user_name} updated the %{resource_name} participatory process,%{user_name} hat den %{resource_name} Beteiligungsprozess aktualisiert,
decidim.admin_log.participatory_process_group.create,decidim.admin_log.participatory_process_group.create,%{user_name} created the %{resource_name} participatory process group,%{user_name} hat die %{resource_name} Beteiligungsprozessgruppe erstellt,
decidim.admin_log.participatory_process_group.update,decidim.admin_log.participatory_process_group.update,%{user_name} updated the %{resource_name} participatory process group,%{user_name} hat die %{resource_name} Beteiligungsprozessgruppe aktualisiert,
decidim.admin_log.participatory_process_step.activate,decidim.admin_log.participatory_process_step.activate,%{user_name} activated the %{resource_name} phase in the %{space_name} participatory process,%{user_name} hat die %{resource_name} Phase im %{space_name} Beteiligungsprozess aktiviert,
decidim.admin_log.participatory_process_step.create,decidim.admin_log.participatory_process_step.create,%{user_name} created the %{resource_name} phase in the %{space_name} participatory process,%{user_name} hat die %{resource_name} Phase im %{space_name} Beteiligungsprozess erstellt,
decidim.admin_log.participatory_process_step.delete,decidim.admin_log.participatory_process_step.delete,%{user_name} deleted the %{resource_name} phase in the %{space_name} participatory process,%{user_name} hat die %{resource_name} Phase im %{space_name} Beteiligungsprozess gelöscht,
decidim.admin_log.participatory_process_step.update,decidim.admin_log.participatory_process_step.update,%{user_name} updated the %{resource_name} phase in the %{space_name} participatory process,%{user_name} hat die %{resource_name} Phase im %{space_name} Beteiligungsprozess aktualisiert,
decidim.admin_log.participatory_process_user_role.create,decidim.admin_log.participatory_process_user_role.create,%{user_name} invited the participant %{resource_name} to the %{space_name} participatory process,%{user_name} hat den Teilnehmer %{resource_name} zum %{space_name} Beteiligungsprozess eingeladen,
decidim.admin_log.participatory_process_user_role.delete,decidim.admin_log.participatory_process_user_role.delete,%{user_name} removed the participant %{resource_name} from the %{space_name} participatory process,%{user_name} hat den Teilnehmer %{resource_name} aus dem %{space_name} Beteiligungsprozess entfernt,
decidim.admin_log.participatory_process_user_role.update,decidim.admin_log.participatory_process_user_role.update,%{user_name} changed the role of the participant %{resource_name} in the %{space_name} participatory process,%{user_name} hat die Rolle des Teilnehmers %{resource_name} im %{space_name} Beteiligungsprozess geändert,
decidim.events.participatory_process.role_assigned.email_intro,decidim.events.participatory_process.role_assigned.email_intro,"You have been assigned as %{role} for participatory process ""%{resource_title}"".","Sie wurden als %{role} für den Beteiligungsprozess ""%{resource_title}"" zugewiesen.",
decidim.events.participatory_process.role_assigned.email_outro,decidim.events.participatory_process.role_assigned.email_outro,"You have received this notification because you are %{role} of the ""%{resource_title}"" participatory process.","Sie haben diese Benachrichtigung erhalten, weil Sie %{role} des ""%{resource_title}"" Beteiligungsprozesses sind.",
decidim.events.participatory_process.role_assigned.email_subject,decidim.events.participatory_process.role_assigned.email_subject,"You have been assigned as %{role} for ""%{resource_title}"".","Sie sind als %{role} für ""%{resource_title}"" zugewiesen.",
decidim.events.participatory_process.role_assigned.notification_title,decidim.events.participatory_process.role_assigned.notification_title,"You have been assigned as %{role} for participatory process <a href=""%{resource_url}"">%{resource_title}</a>.","Sie wurden als %{role} für den Beteiligungsprozess <a href=""%{resource_url}"">%{resource_title}</a> zugewiesen.",
decidim.events.participatory_process.step_activated.email_intro,decidim.events.participatory_process.step_activated.email_intro,The %{resource_title} phase is now active for %{participatory_space_title}. You can see it from this page:,Die %{resource_title} Phase ist jetzt aktiv für %{participatory_space_title}. Einsehbar von dieser Seite:,
decidim.events.participatory_process.step_activated.email_outro,decidim.events.participatory_process.step_activated.email_outro,You have received this notification because you are following %{participatory_space_title}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.participatory_process.step_activated.email_subject,decidim.events.participatory_process.step_activated.email_subject,An update to %{participatory_space_title},Eine Aktualisierung zu %{participatory_space_title},
decidim.events.participatory_process.step_activated.notification_title,decidim.events.participatory_process.step_activated.notification_title,"The %{resource_title} phase is now active for <a href=""%{resource_path}"">%{participatory_space_title}</a>","Die %{resource_title} Phase ist jetzt aktiv für <a href=""%{resource_path}"">%{participatory_space_title}</a>",
decidim.events.participatory_process.step_changed.email_intro,decidim.events.participatory_process.step_changed.email_intro,The dates for the %{resource_title} phase at %{participatory_space_title} have been updated. You can see it from this page:,Die Daten für die %{resource_title} Phase im %{participatory_space_title} wurden aktualisiert. Einsehbar von dieser Seite:,
decidim.events.participatory_process.step_changed.email_outro,decidim.events.participatory_process.step_changed.email_outro,You have received this notification because you are following %{participatory_space_title}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.participatory_process.step_changed.email_subject,decidim.events.participatory_process.step_changed.email_subject,An update to %{participatory_space_title},Eine Aktualisierung zu %{participatory_space_title},
decidim.events.participatory_process.step_changed.notification_title,decidim.events.participatory_process.step_changed.notification_title,"The dates for the <a href=""%{resource_path}"">%{resource_title}</a> phase at <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> have been updated.","Die Daten für die <a href=""%{resource_path}"">%{resource_title}</a> Phase im <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> wurden aktualisiert.",
